participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,trials.thisN,session,half,literacy,age_textbox.text,gender_slider.response,difference
74,21,D_exp2,0.4962962962962963,0.540909090909091,85.06,84,67,62e3e40c4dd92f321a4e8042,First,28,45,M,0.044612794612794715
74,42,C_exp2,0.9481481481481482,0.898863636363636,43.85,167,68,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.04928451178451221
74,22,C_exp2,0.4981481481481482,0.557954545454545,83.86,87,69,62e3e40c4dd92f321a4e8042,First,28,45,M,0.059806397306396863
74,20,A_exp2,0.49722222222222223,0.523863636363636,86.18,77,70,62e3e40c4dd92f321a4e8042,First,28,45,M,0.026641414141413744
74,17,B_exp2,0.49722222222222223,0.472727272727273,89.16,66,71,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.024494949494949236
74,22,D_exp2,0.49722222222222223,0.557954545454545,83.86,88,72,62e3e40c4dd92f321a4e8042,First,28,45,M,0.060732323232322805
74,41,D_exp2,0.950925925925926,0.881818181818182,47.24,164,73,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.069107744107744
74,3,B_exp2,0.2537037037037037,0.234090909090909,97.85,10,74,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.01961279461279472
74,5,C_exp2,0.20185185185185184,0.268181818181818,97.09,19,75,62e3e40c4dd92f321a4e8042,First,28,45,M,0.06632996632996618
74,18,A_exp2,0.5981481481481481,0.489772727272727,88.21,69,76,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.10837542087542107
74,14,A_exp2,0.5990740740740741,0.421590909090909,91.77,53,77,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.17748316498316508
74,44,D_exp2,0.9472222222222222,0.932954545454545,36.02,176,78,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.014267676767677151
74,32,D_exp2,0.7981481481481482,0.728409090909091,68.93,128,79,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.06973905723905716
74,22,B_exp2,0.4962962962962963,0.557954545454545,83.86,86,80,62e3e40c4dd92f321a4e8042,First,28,45,M,0.061658249158248746
74,27,B_exp2,0.4962962962962963,0.643181818181818,77.13,106,82,62e3e40c4dd92f321a4e8042,First,28,45,M,0.14688552188552167
74,6,B_exp2,0.3037037037037037,0.285227272727273,96.65,22,83,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.018476430976430702
74,15,C_exp2,0.5027777777777778,0.438636363636364,90.98,59,84,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.06414141414141378
74,45,C_exp2,0.9694444444444444,0.95,31.29,179,85,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.019444444444444486
74,28,D_exp2,0.7481481481481481,0.660227272727273,75.63,112,86,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.08792087542087512
74,35,B_exp2,0.7981481481481482,0.779545454545455,62.96,138,87,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.018602693602693177
74,24,D_exp2,0.49722222222222223,0.592045454545455,81.33,96,88,62e3e40c4dd92f321a4e8042,First,28,45,M,0.09482323232323275
74,8,D_exp2,0.19722222222222224,0.319318181818182,95.69,32,89,62e3e40c4dd92f321a4e8042,First,28,45,M,0.12209595959595976
74,21,B_exp2,0.5009259259259259,0.540909090909091,85.06,82,91,62e3e40c4dd92f321a4e8042,First,28,45,M,0.03998316498316512
74,34,D_exp2,0.8037037037037037,0.7625,65.09,136,92,62e3e40c4dd92f321a4e8042,First,28,45,M,-0.04120370370370374
74,9,A_exp2,0.30092592592592593,0.336363636363636,95.17,33,93,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.035437710437710046
74,42,A_exp2,0.9537037037037036,0.898863636363636,43.85,165,94,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.05484006734006763
74,32,C_exp2,0.7962962962962963,0.728409090909091,68.93,127,95,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.06788720538720527
74,32,A_exp2,0.7981481481481482,0.728409090909091,68.93,125,96,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.06973905723905716
74,7,B_exp2,0.2490740740740741,0.302272727272727,96.21,26,97,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.05319865319865294
74,7,D_exp2,0.20370370370370372,0.302272727272727,96.21,28,98,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.0985690235690233
74,24,C_exp2,0.55,0.592045454545455,81.33,95,99,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.04204545454545494
74,20,B_exp2,0.49907407407407406,0.523863636363636,86.18,78,100,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.024789562289561917
74,31,D_exp2,0.7981481481481482,0.711363636363636,70.76,124,101,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.08678451178451219
74,33,B_exp2,0.8481481481481481,0.745454545454545,67.07,130,102,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.10269360269360306
74,39,A_exp2,0.85,0.847727272727273,53.22,153,103,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.002272727272726982
74,44,A_exp2,0.9481481481481482,0.932954545454545,36.02,173,104,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.015193602693603148
74,22,A_exp2,0.5462962962962963,0.557954545454545,83.86,85,105,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.011658249158248757
74,28,B_exp2,0.4962962962962963,0.660227272727273,75.63,110,106,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.1639309764309767
74,16,B_exp2,0.4962962962962963,0.455681818181818,90.06,62,107,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.04061447811447827
74,9,D_exp2,0.20370370370370372,0.336363636363636,95.17,36,108,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.13265993265993226
74,4,D_exp2,0.20370370370370372,0.251136363636364,97.45,16,109,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.04743265993266027
74,35,C_exp2,0.8018518518518518,0.779545454545455,62.96,139,110,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.02230639730639683
74,25,C_exp2,0.49722222222222223,0.609090909090909,80.05,99,111,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.11186868686868678
74,30,D_exp2,0.8009259259259259,0.694318181818182,72.45,120,112,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.10660774410774398
74,27,D_exp2,0.6027777777777777,0.643181818181818,77.13,108,113,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.04040404040404022
74,8,B_exp2,0.20092592592592595,0.319318181818182,95.69,30,114,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.11839225589225605
74,17,D_exp2,0.4509259259259259,0.472727272727273,89.16,68,115,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.0218013468013471
74,11,C_exp2,0.4009259259259259,0.370454545454545,93.87,43,117,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.030471380471380927
74,26,B_exp2,0.49907407407407406,0.626136363636364,78.63,102,118,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.12706228956229
74,4,B_exp2,0.20370370370370372,0.251136363636364,97.45,14,119,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.04743265993266027
74,23,A_exp2,0.5972222222222222,0.575,82.61,89,120,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.022222222222222254
74,19,D_exp2,0.5,0.506818181818182,87.29,76,121,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.006818181818181945
74,29,C_exp2,0.7037037037037037,0.677272727272727,74.03,115,122,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.026430976430976694
74,18,D_exp2,0.5,0.489772727272727,88.21,72,123,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.010227272727272974
74,15,A_exp2,0.5472222222222223,0.438636363636364,90.98,57,124,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.10858585858585829
74,11,D_exp2,0.30092592592592593,0.370454545454545,93.87,44,125,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.06952861952861905
74,19,B_exp2,0.4962962962962963,0.506818181818182,87.29,74,126,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.010521885521885654
74,34,C_exp2,0.7962962962962963,0.7625,65.09,135,127,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.033796296296296324
74,4,A_exp2,0.3027777777777778,0.251136363636364,97.45,13,128,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.05164141414141382
74,45,A_exp2,0.9796296296296296,0.95,31.29,177,129,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.029629629629629672
74,2,B_exp2,0.19814814814814813,0.217045454545455,98.2,6,130,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.018897306397306884
74,36,A_exp2,0.8472222222222222,0.796590909090909,60.8,141,131,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.050631313131313194
74,28,C_exp2,0.7462962962962962,0.660227272727273,75.63,111,132,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.08606902356902324
74,35,A_exp2,0.799074074074074,0.779545454545455,62.96,137,133,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.019528619528619062
74,9,B_exp2,0.5,0.336363636363636,95.17,34,134,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.16363636363636402
74,34,B_exp2,0.7962962962962963,0.7625,65.09,134,135,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.033796296296296324
74,45,B_exp2,0.9824074074074074,0.95,31.29,178,136,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.03240740740740744
74,7,A_exp2,0.3037037037037037,0.302272727272727,96.21,25,137,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.0014309764309766715
74,38,B_exp2,0.8481481481481481,0.830681818181818,55.96,150,138,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.01746632996633013
74,23,D_exp2,0.45185185185185184,0.575,82.61,92,139,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.12314814814814812
74,11,A_exp2,0.2509259259259259,0.370454545454545,93.87,41,140,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.1195286195286191
74,23,B_exp2,0.5,0.575,82.61,90,141,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.07499999999999996
74,26,A_exp2,0.5,0.626136363636364,78.63,101,142,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.12613636363636405
74,42,B_exp2,0.949074074074074,0.898863636363636,43.85,166,143,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.05021043771043798
74,35,D_exp2,0.799074074074074,0.779545454545455,62.96,140,144,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.019528619528619062
74,12,D_exp2,0.4453703703703704,0.3875,93.21,48,145,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.057870370370370405
74,41,C_exp2,0.7981481481481482,0.881818181818182,47.24,163,146,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.08367003367003378
74,13,B_exp2,0.5,0.404545454545455,92.49,50,147,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.09545454545454501
74,42,D_exp2,0.9518518518518518,0.898863636363636,43.85,168,148,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.05298821548821586
74,27,C_exp2,0.5962962962962963,0.643181818181818,77.13,107,149,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.04688552188552164
74,31,B_exp2,0.7777777777777778,0.711363636363636,70.76,122,150,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.06641414141414181
74,1,C_exp2,0.20185185185185184,0.2,98.47,3,151,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.0018518518518518268
74,1,A_exp2,0.2509259259259259,0.2,98.47,1,152,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.050925925925925875
74,19,C_exp2,0.4462962962962963,0.506818181818182,87.29,75,153,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.06052188552188564
74,8,C_exp2,0.2518518518518519,0.319318181818182,95.69,31,154,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.06746632996633012
74,24,A_exp2,0.8,0.592045454545455,81.33,93,155,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.20795454545454506
74,45,D_exp2,0.9805555555555556,0.95,31.29,180,156,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.03055555555555567
74,20,D_exp2,0.4962962962962963,0.523863636363636,86.18,80,157,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.027567340067339685
74,30,C_exp2,0.8046296296296296,0.694318181818182,72.45,119,158,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.11031144781144764
74,13,C_exp2,0.49722222222222223,0.404545454545455,92.49,51,159,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.09267676767676725
74,5,B_exp2,0.3,0.268181818181818,97.09,18,160,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.03181818181818197
74,38,A_exp2,0.8509259259259259,0.830681818181818,55.96,149,161,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.020244107744107898
74,18,B_exp2,0.55,0.489772727272727,88.21,70,162,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.06022727272727302
74,31,C_exp2,0.7972222222222223,0.711363636363636,70.76,123,163,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.0858585858585863
74,16,A_exp2,0.5027777777777778,0.455681818181818,90.06,61,164,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.04709595959595975
74,23,C_exp2,0.5481481481481482,0.575,82.61,91,165,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.026851851851851793
74,17,A_exp2,0.5481481481481482,0.472727272727273,89.16,65,166,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.07542087542087517
74,24,B_exp2,0.5481481481481482,0.592045454545455,81.33,94,167,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.04389730639730682
74,38,D_exp2,0.7953703703703704,0.830681818181818,55.96,152,168,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.03531144781144757
74,12,A_exp2,0.5,0.3875,93.21,45,169,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.11249999999999999
74,40,A_exp2,0.799074074074074,0.864772727272727,50.34,157,170,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.06569865319865298
74,17,C_exp2,0.4981481481481482,0.472727272727273,89.16,67,171,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.025420875420875177
74,3,C_exp2,0.2,0.234090909090909,97.85,11,172,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.03409090909090898
74,39,D_exp2,0.9046296296296296,0.847727272727273,53.22,156,173,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.056902356902356566
74,16,C_exp2,0.49722222222222223,0.455681818181818,90.06,63,174,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.04154040404040421
74,43,B_exp2,0.9527777777777776,0.915909090909091,40.18,170,175,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.036868686868686606
74,32,B_exp2,0.7981481481481482,0.728409090909091,68.93,126,176,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.06973905723905716
74,29,A_exp2,0.7981481481481482,0.677272727272727,74.03,113,177,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.12087542087542114
74,10,A_exp2,0.4009259259259259,0.353409090909091,94.56,37,178,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.0475168350168349
74,37,A_exp2,0.8481481481481481,0.813636363636363,58.43,145,179,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.03451178451178505
74,13,D_exp2,0.39814814814814814,0.404545454545455,92.49,52,181,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.006397306397306846
74,28,A_exp2,0.7953703703703704,0.660227272727273,75.63,109,182,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.1351430976430974
74,40,C_exp2,0.9,0.864772727272727,50.34,159,183,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.035227272727272996
74,34,A_exp2,0.8481481481481481,0.7625,65.09,133,184,62e3e40c4dd92f321a4e8042,Second,28,45,M,-0.08564814814814814
74,4,C_exp2,0.20092592592592595,0.251136363636364,97.45,15,185,62e3e40c4dd92f321a4e8042,Second,28,45,M,0.05021043771043804
103,11,B_exp2,0.20052083333333331,0.370454545454545,93.87,42,0,62e3e3af55c181421b79fbca,First,20,53,M,0.16993371212121167
103,9,D_exp2,0.5013020833333334,0.336363636363636,95.17,36,1,62e3e3af55c181421b79fbca,First,20,53,M,-0.1649384469696974
103,1,B_exp2,0.1875,0.2,98.47,2,2,62e3e3af55c181421b79fbca,First,20,53,M,0.012500000000000011
103,29,A_exp2,0.8958333333333333,0.677272727272727,74.03,113,3,62e3e3af55c181421b79fbca,First,20,53,M,-0.21856060606060623
103,23,D_exp2,0.75,0.575,82.61,92,4,62e3e3af55c181421b79fbca,First,20,53,M,-0.17500000000000004
103,21,B_exp2,0.7044270833333334,0.540909090909091,85.06,82,5,62e3e3af55c181421b79fbca,First,20,53,M,-0.16351799242424236
103,25,A_exp2,0.8268229166666667,0.609090909090909,80.05,97,6,62e3e3af55c181421b79fbca,First,20,53,M,-0.21773200757575772
103,2,B_exp2,0.20442708333333331,0.217045454545455,98.2,6,7,62e3e3af55c181421b79fbca,First,20,53,M,0.012618371212121698
103,12,C_exp2,0.3776041666666667,0.3875,93.21,47,8,62e3e3af55c181421b79fbca,First,20,53,M,0.009895833333333326
103,42,C_exp2,0.9479166666666669,0.898863636363636,43.85,167,10,62e3e3af55c181421b79fbca,First,20,53,M,-0.049053030303030876
103,18,D_exp2,0.49609375,0.489772727272727,88.21,72,11,62e3e3af55c181421b79fbca,First,20,53,M,-0.0063210227272729735
103,26,A_exp2,0.6692708333333334,0.626136363636364,78.63,101,12,62e3e3af55c181421b79fbca,First,20,53,M,-0.043134469696969324
103,10,B_exp2,0.28645833333333337,0.353409090909091,94.56,38,13,62e3e3af55c181421b79fbca,First,20,53,M,0.06695075757575764
103,19,B_exp2,0.4973958333333333,0.506818181818182,87.29,74,14,62e3e3af55c181421b79fbca,First,20,53,M,0.00942234848484863
103,17,A_exp2,0.5963541666666666,0.472727272727273,89.16,65,15,62e3e3af55c181421b79fbca,First,20,53,M,-0.12362689393939363
103,9,A_exp2,0.265625,0.336363636363636,95.17,33,16,62e3e3af55c181421b79fbca,First,20,53,M,0.07073863636363598
103,39,C_exp2,0.89453125,0.847727272727273,53.22,155,17,62e3e3af55c181421b79fbca,First,20,53,M,-0.046803977272727004
103,6,D_exp2,0.4973958333333333,0.285227272727273,96.65,24,18,62e3e3af55c181421b79fbca,First,20,53,M,-0.21216856060606032
103,35,B_exp2,0.8346354166666667,0.779545454545455,62.96,138,19,62e3e3af55c181421b79fbca,First,20,53,M,-0.055089962121211755
103,42,A_exp2,0.953125,0.898863636363636,43.85,165,20,62e3e3af55c181421b79fbca,First,20,53,M,-0.054261363636364024
103,20,C_exp2,0.5924479166666666,0.523863636363636,86.18,79,21,62e3e3af55c181421b79fbca,First,20,53,M,-0.06858428030303065
103,26,D_exp2,0.7317708333333334,0.626136363636364,78.63,104,22,62e3e3af55c181421b79fbca,First,20,53,M,-0.10563446969696932
103,15,C_exp2,0.4140625,0.438636363636364,90.98,59,23,62e3e3af55c181421b79fbca,First,20,53,M,0.02457386363636399
103,7,C_exp2,0.29947916666666663,0.302272727272727,96.21,27,24,62e3e3af55c181421b79fbca,First,20,53,M,0.002793560606060397
103,13,C_exp2,0.4466145833333333,0.404545454545455,92.49,51,25,62e3e3af55c181421b79fbca,First,20,53,M,-0.04206912878787833
103,34,D_exp2,0.7955729166666667,0.7625,65.09,136,26,62e3e3af55c181421b79fbca,First,20,53,M,-0.033072916666666785
103,21,C_exp2,0.6953125,0.540909090909091,85.06,83,27,62e3e3af55c181421b79fbca,First,20,53,M,-0.154403409090909
103,37,C_exp2,0.8190104166666667,0.813636363636363,58.43,147,28,62e3e3af55c181421b79fbca,First,20,53,M,-0.005374053030303694
103,22,C_exp2,0.6380208333333334,0.557954545454545,83.86,87,29,62e3e3af55c181421b79fbca,First,20,53,M,-0.08006628787878833
103,2,A_exp2,0.31119791666666663,0.217045454545455,98.2,5,30,62e3e3af55c181421b79fbca,First,20,53,M,-0.09415246212121162
103,36,A_exp2,0.8359375,0.796590909090909,60.8,141,31,62e3e3af55c181421b79fbca,First,20,53,M,-0.039346590909090984
103,34,A_exp2,0.7473958333333334,0.7625,65.09,133,32,62e3e3af55c181421b79fbca,First,20,53,M,0.015104166666666585
103,12,D_exp2,0.4427083333333333,0.3875,93.21,48,33,62e3e3af55c181421b79fbca,First,20,53,M,-0.055208333333333304
103,8,B_exp2,0.3515625,0.319318181818182,95.69,30,34,62e3e3af55c181421b79fbca,First,20,53,M,-0.032244318181818
103,14,D_exp2,0.5013020833333334,0.421590909090909,91.77,56,35,62e3e3af55c181421b79fbca,First,20,53,M,-0.07971117424242435
103,18,A_exp2,0.6341145833333334,0.489772727272727,88.21,69,36,62e3e3af55c181421b79fbca,First,20,53,M,-0.14434185606060634
103,20,A_exp2,0.6549479166666666,0.523863636363636,86.18,77,37,62e3e3af55c181421b79fbca,First,20,53,M,-0.13108428030303065
103,30,D_exp2,0.7109375,0.694318181818182,72.45,120,38,62e3e3af55c181421b79fbca,First,20,53,M,-0.016619318181818055
103,36,B_exp2,0.7591145833333333,0.796590909090909,60.8,142,39,62e3e3af55c181421b79fbca,First,20,53,M,0.03747632575757576
103,10,A_exp2,0.5533854166666666,0.353409090909091,94.56,37,40,62e3e3af55c181421b79fbca,First,20,53,M,-0.19997632575757562
103,13,A_exp2,0.58984375,0.404545454545455,92.49,49,41,62e3e3af55c181421b79fbca,First,20,53,M,-0.18529829545454501
103,36,C_exp2,0.7526041666666667,0.796590909090909,60.8,143,42,62e3e3af55c181421b79fbca,First,20,53,M,0.043986742424242276
103,17,D_exp2,0.4986979166666667,0.472727272727273,89.16,68,43,62e3e3af55c181421b79fbca,First,20,53,M,-0.02597064393939369
103,45,C_exp2,0.9817708333333331,0.95,31.29,179,44,62e3e3af55c181421b79fbca,First,20,53,M,-0.03177083333333319
103,15,A_exp2,0.6002604166666666,0.438636363636364,90.98,57,45,62e3e3af55c181421b79fbca,First,20,53,M,-0.16162405303030264
103,21,A_exp2,0.69921875,0.540909090909091,85.06,81,46,62e3e3af55c181421b79fbca,First,20,53,M,-0.158309659090909
103,41,B_exp2,0.8463541666666667,0.881818181818182,47.24,162,47,62e3e3af55c181421b79fbca,First,20,53,M,0.035464015151515205
103,41,C_exp2,0.7760416666666667,0.881818181818182,47.24,163,48,62e3e3af55c181421b79fbca,First,20,53,M,0.1057765151515152
103,37,D_exp2,0.7591145833333333,0.813636363636363,58.43,148,49,62e3e3af55c181421b79fbca,First,20,53,M,0.05452178030302979
103,4,B_exp2,0.22005208333333331,0.251136363636364,97.45,14,50,62e3e3af55c181421b79fbca,First,20,53,M,0.031084280303030676
103,29,B_exp2,0.6471354166666666,0.677272727272727,74.03,114,51,62e3e3af55c181421b79fbca,First,20,53,M,0.030137310606060397
103,25,D_exp2,0.5950520833333334,0.609090909090909,80.05,100,52,62e3e3af55c181421b79fbca,First,20,53,M,0.014038825757575646
103,26,B_exp2,0.6510416666666666,0.626136363636364,78.63,102,53,62e3e3af55c181421b79fbca,First,20,53,M,-0.024905303030302584
103,1,D_exp2,0.29557291666666663,0.2,98.47,4,54,62e3e3af55c181421b79fbca,First,20,53,M,-0.09557291666666662
103,29,C_exp2,0.6276041666666666,0.677272727272727,74.03,115,55,62e3e3af55c181421b79fbca,First,20,53,M,0.0496685606060604
103,31,B_exp2,0.7018229166666666,0.711363636363636,70.76,122,56,62e3e3af55c181421b79fbca,First,20,53,M,0.009540719696969346
103,18,C_exp2,0.5325520833333334,0.489772727272727,88.21,71,57,62e3e3af55c181421b79fbca,First,20,53,M,-0.042779356060606344
103,16,C_exp2,0.3997395833333333,0.455681818181818,90.06,63,58,62e3e3af55c181421b79fbca,First,20,53,M,0.055942234848484707
103,45,D_exp2,0.9869791666666669,0.95,31.29,180,59,62e3e3af55c181421b79fbca,First,20,53,M,-0.036979166666666896
103,17,C_exp2,0.5013020833333334,0.472727272727273,89.16,67,60,62e3e3af55c181421b79fbca,First,20,53,M,-0.028574810606060375
103,28,A_exp2,0.6744791666666666,0.660227272727273,75.63,109,61,62e3e3af55c181421b79fbca,First,20,53,M,-0.014251893939393634
103,40,C_exp2,0.796875,0.864772727272727,50.34,159,62,62e3e3af55c181421b79fbca,First,20,53,M,0.06789772727272703
103,23,B_exp2,0.59765625,0.575,82.61,90,63,62e3e3af55c181421b79fbca,First,20,53,M,-0.022656250000000044
103,8,D_exp2,0.29947916666666663,0.319318181818182,95.69,32,65,62e3e3af55c181421b79fbca,First,20,53,M,0.01983901515151537
103,14,C_exp2,0.328125,0.421590909090909,91.77,55,66,62e3e3af55c181421b79fbca,First,20,53,M,0.09346590909090902
103,42,B_exp2,0.8307291666666667,0.898863636363636,43.85,166,67,62e3e3af55c181421b79fbca,First,20,53,M,0.06813446969696924
103,11,C_exp2,0.4934895833333333,0.370454545454545,93.87,43,68,62e3e3af55c181421b79fbca,First,20,53,M,-0.12303503787878833
103,16,D_exp2,0.5611979166666666,0.455681818181818,90.06,64,69,62e3e3af55c181421b79fbca,First,20,53,M,-0.10551609848484861
103,33,C_exp2,0.6458333333333334,0.745454545454545,67.07,131,70,62e3e3af55c181421b79fbca,First,20,53,M,0.09962121212121167
103,27,A_exp2,0.6575520833333334,0.643181818181818,77.13,105,71,62e3e3af55c181421b79fbca,First,20,53,M,-0.014370265151515405
103,16,B_exp2,0.5533854166666666,0.455681818181818,90.06,62,72,62e3e3af55c181421b79fbca,First,20,53,M,-0.09770359848484861
103,6,A_exp2,0.31380208333333337,0.285227272727273,96.65,21,73,62e3e3af55c181421b79fbca,First,20,53,M,-0.028574810606060375
103,4,A_exp2,0.32421875,0.251136363636364,97.45,13,74,62e3e3af55c181421b79fbca,First,20,53,M,-0.07308238636363601
103,14,A_exp2,0.22786458333333331,0.421590909090909,91.77,53,75,62e3e3af55c181421b79fbca,First,20,53,M,0.1937263257575757
103,13,D_exp2,0.48828125,0.404545454545455,92.49,52,76,62e3e3af55c181421b79fbca,First,20,53,M,-0.08373579545454501
103,31,D_exp2,0.6171875,0.711363636363636,70.76,124,77,62e3e3af55c181421b79fbca,First,20,53,M,0.09417613636363598
103,32,D_exp2,0.7200520833333334,0.728409090909091,68.93,128,78,62e3e3af55c181421b79fbca,First,20,53,M,0.008357007575757636
103,6,B_exp2,0.21744791666666669,0.285227272727273,96.65,22,79,62e3e3af55c181421b79fbca,First,20,53,M,0.06777935606060631
103,27,B_exp2,0.6419270833333334,0.643181818181818,77.13,106,81,62e3e3af55c181421b79fbca,First,20,53,M,0.0012547348484845955
103,25,B_exp2,0.6484375,0.609090909090909,80.05,98,82,62e3e3af55c181421b79fbca,First,20,53,M,-0.039346590909090984
103,32,B_exp2,0.640625,0.728409090909091,68.93,126,83,62e3e3af55c181421b79fbca,First,20,53,M,0.087784090909091
103,4,C_exp2,0.35677083333333337,0.251136363636364,97.45,15,85,62e3e3af55c181421b79fbca,First,20,53,M,-0.10563446969696938
103,37,B_exp2,0.703125,0.813636363636363,58.43,146,86,62e3e3af55c181421b79fbca,First,20,53,M,0.11051136363636305
103,3,C_exp2,0.4127604166666667,0.234090909090909,97.85,11,87,62e3e3af55c181421b79fbca,First,20,53,M,-0.1786695075757577
103,44,C_exp2,0.8958333333333333,0.932954545454545,36.02,175,88,62e3e3af55c181421b79fbca,First,20,53,M,0.03712121212121178
103,44,B_exp2,0.84765625,0.932954545454545,36.02,174,89,62e3e3af55c181421b79fbca,First,20,53,M,0.08529829545454504
103,17,B_exp2,0.32682291666666663,0.472727272727273,89.16,66,91,62e3e3af55c181421b79fbca,First,20,53,M,0.14590435606060637
