participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_no_correct,difference
35,33,B_exp3,0.769166667,0.774545455,63.57,130,641d9714dd9be16d30d4c786,101,Second,22,30,F,0.4021666666666666,1920,6,0.005378788000000023
35,8,C_exp3,0.265833333,0.325681818,95.52,31,641d9714dd9be16d30d4c786,102,Second,22,30,F,0.4021666666666666,1920,6,0.05984848500000001
35,40,C_exp3,0.748333333,0.900227273,43.56,159,641d9714dd9be16d30d4c786,103,Second,22,30,F,0.4021666666666666,1920,6,0.15189394
35,23,D_exp3,0.533333333,0.595,81.13,92,641d9714dd9be16d30d4c786,104,Second,22,30,F,0.4021666666666666,1920,6,0.06166666700000001
35,21,B_exp3,0.613333333,0.559090909,83.77,82,641d9714dd9be16d30d4c786,105,Second,22,30,F,0.4021666666666666,1920,6,-0.05424242400000001
35,10,A_exp3,0.456666667,0.361590909,94.23,37,641d9714dd9be16d30d4c786,106,Second,22,30,F,0.4021666666666666,1920,6,-0.09507575800000001
35,13,B_exp3,0.35,0.415454545,91.98,50,641d9714dd9be16d30d4c786,107,Second,22,30,F,0.4021666666666666,1920,6,0.06545454500000003
35,24,C_exp3,0.620833333,0.612954545,79.66,95,641d9714dd9be16d30d4c786,108,Second,22,30,F,0.4021666666666666,1920,6,-0.00787878799999997
35,5,D_exp3,0.391666667,0.271818182,96.99,20,641d9714dd9be16d30d4c786,109,Second,22,30,F,0.4021666666666666,1920,6,-0.119848485
35,21,C_exp3,0.510833333,0.559090909,83.77,83,641d9714dd9be16d30d4c786,110,Second,22,30,F,0.4021666666666666,1920,6,0.048257576000000024
35,5,B_exp3,0.3275,0.271818182,96.99,18,641d9714dd9be16d30d4c786,111,Second,22,30,F,0.4021666666666666,1920,6,-0.055681817999999994
35,40,D_exp3,0.86,0.900227273,43.56,160,641d9714dd9be16d30d4c786,112,Second,22,30,F,0.4021666666666666,1920,6,0.04022727300000006
35,7,C_exp3,0.288333333,0.307727273,96.03,27,641d9714dd9be16d30d4c786,113,Second,22,30,F,0.4021666666666666,1920,6,0.01939394
35,15,D_exp3,0.3325,0.451363636,90.29,60,641d9714dd9be16d30d4c786,114,Second,22,30,F,0.4021666666666666,1920,6,0.118863636
35,9,B_exp3,0.159166667,0.343636364,94.9,34,641d9714dd9be16d30d4c786,115,Second,22,30,F,0.4021666666666666,1920,6,0.18446969700000002
35,23,C_exp3,0.5575,0.595,81.13,91,641d9714dd9be16d30d4c786,116,Second,22,30,F,0.4021666666666666,1920,6,0.03749999999999998
35,2,D_exp3,0.635,0.217954545,98.2,8,641d9714dd9be16d30d4c786,117,Second,22,30,F,0.4021666666666666,1920,6,-0.417045455
35,22,D_exp3,0.655,0.577045455,82.45,88,641d9714dd9be16d30d4c786,118,Second,22,30,F,0.4021666666666666,1920,6,-0.07795454499999999
35,29,B_exp3,0.721666667,0.702727273,71.6,114,641d9714dd9be16d30d4c786,119,Second,22,30,F,0.4021666666666666,1920,6,-0.018939394
35,29,A_exp3,0.824166667,0.702727273,71.6,113,641d9714dd9be16d30d4c786,120,Second,22,30,F,0.4021666666666666,1920,6,-0.12143939399999992
35,16,B_exp3,0.585833333,0.469318182,89.4,62,641d9714dd9be16d30d4c786,121,Second,22,30,F,0.4021666666666666,1920,6,-0.11651515099999998
35,44,A_exp3,0.913333333,0.972045455,23.65,173,641d9714dd9be16d30d4c786,123,Second,22,30,F,0.4021666666666666,1920,6,0.05871212199999998
35,37,A_exp3,0.7775,0.846363636,53.4,145,641d9714dd9be16d30d4c786,124,Second,22,30,F,0.4021666666666666,1920,6,0.068863636
35,35,A_exp3,0.684166667,0.810454545,58.87,137,641d9714dd9be16d30d4c786,125,Second,22,30,F,0.4021666666666666,1920,6,0.12628787800000008
35,28,A_exp3,0.619166667,0.684772727,73.36,109,641d9714dd9be16d30d4c786,126,Second,22,30,F,0.4021666666666666,1920,6,0.06560606000000002
35,31,D_exp3,0.54,0.738636364,67.86,124,641d9714dd9be16d30d4c786,127,Second,22,30,F,0.4021666666666666,1920,6,0.19863636399999995
35,26,C_exp3,0.403333333,0.648863636,76.62,103,641d9714dd9be16d30d4c786,128,Second,22,30,F,0.4021666666666666,1920,6,0.24553030299999995
35,43,B_exp3,0.7775,0.954090909,30.04,170,641d9714dd9be16d30d4c786,129,Second,22,30,F,0.4021666666666666,1920,6,0.17659090900000007
35,20,C_exp3,0.5175,0.541136364,85.04,79,641d9714dd9be16d30d4c786,130,Second,22,30,F,0.4021666666666666,1920,6,0.02363636400000002
35,36,A_exp3,0.755,0.828409091,56.22,141,641d9714dd9be16d30d4c786,131,Second,22,30,F,0.4021666666666666,1920,6,0.07340909100000004
35,38,A_exp3,0.804166667,0.864318182,50.47,149,641d9714dd9be16d30d4c786,132,Second,22,30,F,0.4021666666666666,1920,6,0.060151515000000044
35,2,A_exp3,0.11,0.217954545,98.2,5,641d9714dd9be16d30d4c786,133,Second,22,30,F,0.4021666666666666,1920,6,0.107954545
35,31,B_exp3,0.514166667,0.738636364,67.86,122,641d9714dd9be16d30d4c786,134,Second,22,30,F,0.4021666666666666,1920,6,0.22446969699999997
35,27,B_exp3,0.583333333,0.666818182,75.05,106,641d9714dd9be16d30d4c786,135,Second,22,30,F,0.4021666666666666,1920,6,0.08348484899999997
35,15,A_exp3,0.5625,0.451363636,90.29,57,641d9714dd9be16d30d4c786,136,Second,22,30,F,0.4021666666666666,1920,6,-0.11113636399999999
35,19,D_exp3,0.553333333,0.523181818,86.21,76,641d9714dd9be16d30d4c786,137,Second,22,30,F,0.4021666666666666,1920,6,-0.030151515000000018
35,6,D_exp3,0.290833333,0.289772727,96.58,24,641d9714dd9be16d30d4c786,138,Second,22,30,F,0.4021666666666666,1920,6,-0.0010606060000000195
35,43,A_exp3,0.8825,0.954090909,30.04,169,641d9714dd9be16d30d4c786,139,Second,22,30,F,0.4021666666666666,1920,6,0.07159090900000009
35,9,A_exp3,0.31,0.343636364,94.9,33,641d9714dd9be16d30d4c786,140,Second,22,30,F,0.4021666666666666,1920,6,0.03363636400000003
35,1,B_exp3,0.156666667,0.2,98.47,2,641d9714dd9be16d30d4c786,141,Second,22,30,F,0.4021666666666666,1920,6,0.043333333
35,30,C_exp3,0.6525,0.720681818,69.76,119,641d9714dd9be16d30d4c786,142,Second,22,30,F,0.4021666666666666,1920,6,0.068181818
35,19,A_exp3,0.616666667,0.523181818,86.21,73,641d9714dd9be16d30d4c786,143,Second,22,30,F,0.4021666666666666,1920,6,-0.09348484899999998
35,34,C_exp3,0.7,0.7925,61.29,135,641d9714dd9be16d30d4c786,144,Second,22,30,F,0.4021666666666666,1920,6,0.09250000000000003
35,39,C_exp3,0.780833333,0.882272727,47.19,155,641d9714dd9be16d30d4c786,145,Second,22,30,F,0.4021666666666666,1920,6,0.10143939400000002
35,44,B_exp3,0.866666667,0.972045455,23.65,174,641d9714dd9be16d30d4c786,146,Second,22,30,F,0.4021666666666666,1920,6,0.105378788
35,42,C_exp3,0.813333333,0.936136364,35.25,167,641d9714dd9be16d30d4c786,147,Second,22,30,F,0.4021666666666666,1920,6,0.12280303100000001
35,13,A_exp3,0.456666667,0.415454545,91.98,49,641d9714dd9be16d30d4c786,148,Second,22,30,F,0.4021666666666666,1920,6,-0.04121212200000002
35,7,D_exp3,0.358333333,0.307727273,96.03,28,641d9714dd9be16d30d4c786,149,Second,22,30,F,0.4021666666666666,1920,6,-0.05060605999999995
35,12,A_exp3,0.469166667,0.3975,92.82,45,641d9714dd9be16d30d4c786,150,Second,22,30,F,0.4021666666666666,1920,6,-0.07166666699999996
35,8,B_exp3,0.369166667,0.325681818,95.52,30,641d9714dd9be16d30d4c786,151,Second,22,30,F,0.4021666666666666,1920,6,-0.04348484899999999
35,30,B_exp3,0.630833333,0.720681818,69.76,118,641d9714dd9be16d30d4c786,152,Second,22,30,F,0.4021666666666666,1920,6,0.08984848499999998
35,18,D_exp3,0.571666667,0.505227273,87.36,72,641d9714dd9be16d30d4c786,153,Second,22,30,F,0.4021666666666666,1920,6,-0.06643939399999998
35,11,B_exp3,0.4375,0.379545455,93.55,42,641d9714dd9be16d30d4c786,154,Second,22,30,F,0.4021666666666666,1920,6,-0.057954545000000024
35,17,C_exp3,0.531666667,0.487272727,88.33,67,641d9714dd9be16d30d4c786,155,Second,22,30,F,0.4021666666666666,1920,6,-0.044393939999999965
35,23,B_exp3,0.689166667,0.595,81.13,90,641d9714dd9be16d30d4c786,156,Second,22,30,F,0.4021666666666666,1920,6,-0.09416666699999998
35,19,B_exp3,0.603333333,0.523181818,86.21,74,641d9714dd9be16d30d4c786,157,Second,22,30,F,0.4021666666666666,1920,6,-0.08015151500000006
35,38,C_exp3,0.718333333,0.864318182,50.47,151,641d9714dd9be16d30d4c786,158,Second,22,30,F,0.4021666666666666,1920,6,0.14598484899999997
35,22,B_exp3,0.568333333,0.577045455,82.45,86,641d9714dd9be16d30d4c786,159,Second,22,30,F,0.4021666666666666,1920,6,0.008712122000000044
35,26,B_exp3,0.533333333,0.648863636,76.62,102,641d9714dd9be16d30d4c786,160,Second,22,30,F,0.4021666666666666,1920,6,0.115530303
35,32,B_exp3,0.67,0.756590909,65.73,126,641d9714dd9be16d30d4c786,161,Second,22,30,F,0.4021666666666666,1920,6,0.086590909
35,44,C_exp3,0.9225,0.972045455,23.65,175,641d9714dd9be16d30d4c786,162,Second,22,30,F,0.4021666666666666,1920,6,0.04954545499999996
35,12,B_exp3,0.2875,0.3975,92.82,46,641d9714dd9be16d30d4c786,163,Second,22,30,F,0.4021666666666666,1920,6,0.11000000000000004
35,1,D_exp3,0.144166667,0.2,98.47,4,641d9714dd9be16d30d4c786,164,Second,22,30,F,0.4021666666666666,1920,6,0.05583333300000001
35,17,D_exp3,0.301666667,0.487272727,88.33,68,641d9714dd9be16d30d4c786,165,Second,22,30,F,0.4021666666666666,1920,6,0.18560606000000002
35,16,D_exp3,0.370833333,0.469318182,89.4,64,641d9714dd9be16d30d4c786,166,Second,22,30,F,0.4021666666666666,1920,6,0.09848484899999999
35,14,A_exp3,0.4925,0.433409091,91.2,53,641d9714dd9be16d30d4c786,167,Second,22,30,F,0.4021666666666666,1920,6,-0.05909090899999997
35,28,C_exp3,0.615833333,0.684772727,73.36,111,641d9714dd9be16d30d4c786,168,Second,22,30,F,0.4021666666666666,1920,6,0.06893939400000004
35,34,A_exp3,0.781666667,0.7925,61.29,133,641d9714dd9be16d30d4c786,169,Second,22,30,F,0.4021666666666666,1920,6,0.010833333
35,26,A_exp3,0.688333333,0.648863636,76.62,101,641d9714dd9be16d30d4c786,170,Second,22,30,F,0.4021666666666666,1920,6,-0.039469697000000026
35,6,A_exp3,0.384166667,0.289772727,96.58,21,641d9714dd9be16d30d4c786,171,Second,22,30,F,0.4021666666666666,1920,6,-0.09439394000000001
35,5,C_exp3,0.2125,0.271818182,96.99,19,641d9714dd9be16d30d4c786,172,Second,22,30,F,0.4021666666666666,1920,6,0.059318182000000025
35,11,D_exp3,0.358333333,0.379545455,93.55,44,641d9714dd9be16d30d4c786,173,Second,22,30,F,0.4021666666666666,1920,6,0.021212122
35,29,D_exp3,0.534166667,0.702727273,71.6,116,641d9714dd9be16d30d4c786,174,Second,22,30,F,0.4021666666666666,1920,6,0.168560606
35,18,B_exp3,0.6075,0.505227273,87.36,70,641d9714dd9be16d30d4c786,175,Second,22,30,F,0.4021666666666666,1920,6,-0.10227272700000001
35,24,A_exp3,0.758333333,0.612954545,79.66,93,641d9714dd9be16d30d4c786,176,Second,22,30,F,0.4021666666666666,1920,6,-0.14537878800000004
35,38,D_exp3,0.841666667,0.864318182,50.47,152,641d9714dd9be16d30d4c786,177,Second,22,30,F,0.4021666666666666,1920,6,0.022651514999999955
35,17,B_exp3,0.593333333,0.487272727,88.33,66,641d9714dd9be16d30d4c786,178,Second,22,30,F,0.4021666666666666,1920,6,-0.106060606
35,28,D_exp3,0.563333333,0.684772727,73.36,112,641d9714dd9be16d30d4c786,179,Second,22,30,F,0.4021666666666666,1920,6,0.12143939400000003
35,33,A_exp3,0.841666667,0.774545455,63.57,129,641d9714dd9be16d30d4c786,180,Second,22,30,F,0.4021666666666666,1920,6,-0.06712121199999999
35,17,A_exp3,0.695833333,0.487272727,88.33,65,641d9714dd9be16d30d4c786,181,Second,22,30,F,0.4021666666666666,1920,6,-0.20856060600000004
35,4,B_exp3,0.319166667,0.253863636,97.45,14,641d9714dd9be16d30d4c786,182,Second,22,30,F,0.4021666666666666,1920,6,-0.06530303100000001
35,11,C_exp3,0.151666667,0.379545455,93.55,43,641d9714dd9be16d30d4c786,183,Second,22,30,F,0.4021666666666666,1920,6,0.22787878799999997
35,16,C_exp3,0.391666667,0.469318182,89.4,63,641d9714dd9be16d30d4c786,184,Second,22,30,F,0.4021666666666666,1920,6,0.07765151499999995
35,16,A_exp3,0.525833333,0.469318182,89.4,61,641d9714dd9be16d30d4c786,185,Second,22,30,F,0.4021666666666666,1920,6,-0.05651515100000004
26,5,B_exp3,0.85,0.271818182,96.99,18,641d971317bdaa15bc0fd1cf,0,First,20,26,M,0.3836458333333333,1920,6,-0.578181818
26,38,B_exp3,0.946296296,0.864318182,50.47,150,641d971317bdaa15bc0fd1cf,1,First,20,26,M,0.3836458333333333,1920,6,-0.08197811399999999
26,15,C_exp3,0.647222222,0.451363636,90.29,59,641d971317bdaa15bc0fd1cf,2,First,20,26,M,0.3836458333333333,1920,6,-0.195858586
26,16,D_exp3,0.198148148,0.469318182,89.4,64,641d971317bdaa15bc0fd1cf,3,First,20,26,M,0.3836458333333333,1920,6,0.27117003399999995
26,42,A_exp3,0.97962963,0.936136364,35.25,165,641d971317bdaa15bc0fd1cf,4,First,20,26,M,0.3836458333333333,1920,6,-0.04349326600000003
26,9,C_exp3,0.728703704,0.343636364,94.9,35,641d971317bdaa15bc0fd1cf,5,First,20,26,M,0.3836458333333333,1920,6,-0.3850673399999999
26,43,D_exp3,0.59537037,0.954090909,30.04,172,641d971317bdaa15bc0fd1cf,6,First,20,26,M,0.3836458333333333,1920,6,0.358720539
26,33,A_exp3,0.748148148,0.774545455,63.57,129,641d971317bdaa15bc0fd1cf,7,First,20,26,M,0.3836458333333333,1920,6,0.026397307000000092
26,41,D_exp3,0.35,0.918181818,39.66,164,641d971317bdaa15bc0fd1cf,8,First,20,26,M,0.3836458333333333,1920,6,0.568181818
26,27,B_exp3,0.897222222,0.666818182,75.05,106,641d971317bdaa15bc0fd1cf,9,First,20,26,M,0.3836458333333333,1920,6,-0.23040404000000003
26,26,B_exp3,0.84537037,0.648863636,76.62,102,641d971317bdaa15bc0fd1cf,10,First,20,26,M,0.3836458333333333,1920,6,-0.19650673400000007
26,11,D_exp3,0.1,0.379545455,93.55,44,641d971317bdaa15bc0fd1cf,11,First,20,26,M,0.3836458333333333,1920,6,0.27954545499999994
26,6,B_exp3,0.798148148,0.289772727,96.58,22,641d971317bdaa15bc0fd1cf,12,First,20,26,M,0.3836458333333333,1920,6,-0.508375421
26,14,C_exp3,0.697222222,0.433409091,91.2,55,641d971317bdaa15bc0fd1cf,13,First,20,26,M,0.3836458333333333,1920,6,-0.2638131309999999
26,8,D_exp3,0.064814815,0.325681818,95.52,32,641d971317bdaa15bc0fd1cf,14,First,20,26,M,0.3836458333333333,1920,6,0.260867003
26,35,B_exp3,0.93148148099999994,0.810454545,58.87,138,641d971317bdaa15bc0fd1cf,15,First,20,26,M,0.3836458333333333,1920,6,-0.12102693599999992
26,15,A_exp3,0.683333333,0.451363636,90.29,57,641d971317bdaa15bc0fd1cf,16,First,20,26,M,0.3836458333333333,1920,6,-0.23196969699999997
26,44,D_exp3,0.502777778,0.972045455,23.65,176,641d971317bdaa15bc0fd1cf,17,First,20,26,M,0.3836458333333333,1920,6,0.46926767699999994
26,7,B_exp3,0.798148148,0.307727273,96.03,26,641d971317bdaa15bc0fd1cf,18,First,20,26,M,0.3836458333333333,1920,6,-0.490420875
26,20,B_exp3,0.853703704,0.541136364,85.04,78,641d971317bdaa15bc0fd1cf,19,First,20,26,M,0.3836458333333333,1920,6,-0.31256733999999997
26,34,D_exp3,0.2,0.7925,61.29,136,641d971317bdaa15bc0fd1cf,21,First,20,26,M,0.3836458333333333,1920,6,0.5925
26,17,D_exp3,0.102777778,0.487272727,88.33,68,641d971317bdaa15bc0fd1cf,22,First,20,26,M,0.3836458333333333,1920,6,0.38449494900000003
26,2,A_exp3,0.508333333,0.217954545,98.2,5,641d971317bdaa15bc0fd1cf,23,First,20,26,M,0.3836458333333333,1920,6,-0.29037878800000005
26,36,C_exp3,0.451851852,0.828409091,56.22,143,641d971317bdaa15bc0fd1cf,24,First,20,26,M,0.3836458333333333,1920,6,0.37655723900000004
26,45,A_exp3,1,0.99,14.13,177,641d971317bdaa15bc0fd1cf,25,First,20,26,M,0.3836458333333333,1920,6,-0.010000000000000009
26,10,B_exp3,0.751851852,0.361590909,94.23,38,641d971317bdaa15bc0fd1cf,26,First,20,26,M,0.3836458333333333,1920,6,-0.390260943
26,5,C_exp3,0.553703704,0.271818182,96.99,19,641d971317bdaa15bc0fd1cf,27,First,20,26,M,0.3836458333333333,1920,6,-0.281885522
26,13,C_exp3,0.447222222,0.415454545,91.98,51,641d971317bdaa15bc0fd1cf,29,First,20,26,M,0.3836458333333333,1920,6,-0.031767676999999994
26,36,B_exp3,0.897222222,0.828409091,56.22,142,641d971317bdaa15bc0fd1cf,30,First,20,26,M,0.3836458333333333,1920,6,-0.06881313099999997
26,31,A_exp3,0.812962963,0.738636364,67.86,121,641d971317bdaa15bc0fd1cf,31,First,20,26,M,0.3836458333333333,1920,6,-0.07432659900000005
26,2,B_exp3,0.762037037,0.217954545,98.2,6,641d971317bdaa15bc0fd1cf,32,First,20,26,M,0.3836458333333333,1920,6,-0.544082492
26,34,A_exp3,0.836111111,0.7925,61.29,133,641d971317bdaa15bc0fd1cf,33,First,20,26,M,0.3836458333333333,1920,6,-0.043611111000000036
26,27,C_exp3,0.646296296,0.666818182,75.05,107,641d971317bdaa15bc0fd1cf,34,First,20,26,M,0.3836458333333333,1920,6,0.020521885999999934
26,2,D_exp3,0.040740741,0.217954545,98.2,8,641d971317bdaa15bc0fd1cf,35,First,20,26,M,0.3836458333333333,1920,6,0.177213804
26,28,A_exp3,0.717592593,0.684772727,73.36,109,641d971317bdaa15bc0fd1cf,36,First,20,26,M,0.3836458333333333,1920,6,-0.032819865999999975
26,2,C_exp3,0.613888889,0.217954545,98.2,7,641d971317bdaa15bc0fd1cf,37,First,20,26,M,0.3836458333333333,1920,6,-0.39593434400000005
26,30,A_exp3,0.684259259,0.720681818,69.76,117,641d971317bdaa15bc0fd1cf,38,First,20,26,M,0.3836458333333333,1920,6,0.03642255900000002
26,27,D_exp3,0.078703704,0.666818182,75.05,108,641d971317bdaa15bc0fd1cf,39,First,20,26,M,0.3836458333333333,1920,6,0.5881144779999999
26,8,A_exp3,0.585185185,0.325681818,95.52,29,641d971317bdaa15bc0fd1cf,40,First,20,26,M,0.3836458333333333,1920,6,-0.25950336700000004
26,20,C_exp3,0.477777778,0.541136364,85.04,79,641d971317bdaa15bc0fd1cf,41,First,20,26,M,0.3836458333333333,1920,6,0.063358586
26,21,C_exp3,0.493518519,0.559090909,83.77,83,641d971317bdaa15bc0fd1cf,42,First,20,26,M,0.3836458333333333,1920,6,0.06557239000000004
26,12,B_exp3,0.736111111,0.3975,92.82,46,641d971317bdaa15bc0fd1cf,44,First,20,26,M,0.3836458333333333,1920,6,-0.338611111
26,5,D_exp3,0.053703704,0.271818182,96.99,20,641d971317bdaa15bc0fd1cf,45,First,20,26,M,0.3836458333333333,1920,6,0.21811447800000003
26,24,C_exp3,0.427777778,0.612954545,79.66,95,641d971317bdaa15bc0fd1cf,46,First,20,26,M,0.3836458333333333,1920,6,0.18517676700000002
26,16,C_exp3,0.39537037,0.469318182,89.4,63,641d971317bdaa15bc0fd1cf,47,First,20,26,M,0.3836458333333333,1920,6,0.07394781199999995
26,26,D_exp3,0.025925926,0.648863636,76.62,104,641d971317bdaa15bc0fd1cf,48,First,20,26,M,0.3836458333333333,1920,6,0.62293771
26,16,A_exp3,0.713888889,0.469318182,89.4,61,641d971317bdaa15bc0fd1cf,49,First,20,26,M,0.3836458333333333,1920,6,-0.24457070700000005
26,8,C_exp3,0.663888889,0.325681818,95.52,31,641d971317bdaa15bc0fd1cf,50,First,20,26,M,0.3836458333333333,1920,6,-0.33820707099999997
26,14,B_exp3,0.782407407,0.433409091,91.2,54,641d971317bdaa15bc0fd1cf,51,First,20,26,M,0.3836458333333333,1920,6,-0.348998316
26,6,D_exp3,0.02037037,0.289772727,96.58,24,641d971317bdaa15bc0fd1cf,52,First,20,26,M,0.3836458333333333,1920,6,0.26940235700000004
26,36,D_exp3,0.191666667,0.828409091,56.22,144,641d971317bdaa15bc0fd1cf,53,First,20,26,M,0.3836458333333333,1920,6,0.636742424
26,43,B_exp3,0.926851852,0.954090909,30.04,170,641d971317bdaa15bc0fd1cf,54,First,20,26,M,0.3836458333333333,1920,6,0.027239057000000066
26,17,B_exp3,0.863888889,0.487272727,88.33,66,641d971317bdaa15bc0fd1cf,55,First,20,26,M,0.3836458333333333,1920,6,-0.37661616200000003
26,12,D_exp3,0.124074074,0.3975,92.82,48,641d971317bdaa15bc0fd1cf,56,First,20,26,M,0.3836458333333333,1920,6,0.27342592600000004
26,27,A_exp3,0.775,0.666818182,75.05,105,641d971317bdaa15bc0fd1cf,57,First,20,26,M,0.3836458333333333,1920,6,-0.10818181800000004
26,40,D_exp3,0.260185185,0.900227273,43.56,160,641d971317bdaa15bc0fd1cf,58,First,20,26,M,0.3836458333333333,1920,6,0.6400420880000001
26,5,A_exp3,0.611111111,0.271818182,96.99,17,641d971317bdaa15bc0fd1cf,59,First,20,26,M,0.3836458333333333,1920,6,-0.339292929
26,1,D_exp3,0.337037037,0.2,98.47,4,641d971317bdaa15bc0fd1cf,60,First,20,26,M,0.3836458333333333,1920,6,-0.13703703699999997
26,13,A_exp3,0.624074074,0.415454545,91.98,49,641d971317bdaa15bc0fd1cf,61,First,20,26,M,0.3836458333333333,1920,6,-0.20861952900000003
26,25,B_exp3,0.764814815,0.630909091,78.2,98,641d971317bdaa15bc0fd1cf,62,First,20,26,M,0.3836458333333333,1920,6,-0.133905724
26,7,A_exp3,0.644444444,0.307727273,96.03,25,641d971317bdaa15bc0fd1cf,63,First,20,26,M,0.3836458333333333,1920,6,-0.336717171
26,20,D_exp3,0.050925926,0.541136364,85.04,80,641d971317bdaa15bc0fd1cf,64,First,20,26,M,0.3836458333333333,1920,6,0.49021043799999997
26,32,B_exp3,0.846617238,0.756590909,65.73,126,641d971317bdaa15bc0fd1cf,65,First,20,26,M,0.3836458333333333,1920,6,-0.09002632899999996
26,19,D_exp3,0.038461538,0.523181818,86.21,76,641d971317bdaa15bc0fd1cf,66,First,20,26,M,0.3836458333333333,1920,6,0.48472027999999995
26,29,B_exp3,0.84939759,0.702727273,71.6,114,641d971317bdaa15bc0fd1cf,67,First,20,26,M,0.3836458333333333,1920,6,-0.146670317
26,23,C_exp3,0.579703429,0.595,81.13,91,641d971317bdaa15bc0fd1cf,68,First,20,26,M,0.3836458333333333,1920,6,0.015296570999999926
26,42,D_exp3,0.617701576,0.936136364,35.25,168,641d971317bdaa15bc0fd1cf,69,First,20,26,M,0.3836458333333333,1920,6,0.318434788
26,40,B_exp3,0.881835032,0.900227273,43.56,158,641d971317bdaa15bc0fd1cf,70,First,20,26,M,0.3836458333333333,1920,6,0.01839224100000003
26,11,B_exp3,0.675162187,0.379545455,93.55,42,641d971317bdaa15bc0fd1cf,71,First,20,26,M,0.3836458333333333,1920,6,-0.295616732
26,29,C_exp3,0.499073216,0.702727273,71.6,115,641d971317bdaa15bc0fd1cf,73,First,20,26,M,0.3836458333333333,1920,6,0.20365405700000005
26,33,C_exp3,0.585264133,0.774545455,63.57,131,641d971317bdaa15bc0fd1cf,74,First,20,26,M,0.3836458333333333,1920,6,0.18928132200000003
26,40,A_exp3,0.895736793,0.900227273,43.56,157,641d971317bdaa15bc0fd1cf,75,First,20,26,M,0.3836458333333333,1920,6,0.004490480000000074
26,15,B_exp3,0.724281742,0.451363636,90.29,58,641d971317bdaa15bc0fd1cf,76,First,20,26,M,0.3836458333333333,1920,6,-0.27291810599999994
26,43,C_exp3,0.719647822,0.954090909,30.04,171,641d971317bdaa15bc0fd1cf,77,First,20,26,M,0.3836458333333333,1920,6,0.23444308700000005
26,41,C_exp3,0.698331789,0.918181818,39.66,163,641d971317bdaa15bc0fd1cf,78,First,20,26,M,0.3836458333333333,1920,6,0.21985002899999995
26,26,C_exp3,0.637164041,0.648863636,76.62,103,641d971317bdaa15bc0fd1cf,79,First,20,26,M,0.3836458333333333,1920,6,0.011699594999999952
26,44,C_exp3,0.720574606,0.972045455,23.65,175,641d971317bdaa15bc0fd1cf,80,First,20,26,M,0.3836458333333333,1920,6,0.25147084899999994
26,3,A_exp3,0.758572753,0.235909091,97.87,9,641d971317bdaa15bc0fd1cf,81,First,20,26,M,0.3836458333333333,1920,6,-0.522663662
26,38,A_exp3,0.837349398,0.864318182,50.47,149,641d971317bdaa15bc0fd1cf,82,First,20,26,M,0.3836458333333333,1920,6,0.026968784000000023
26,9,B_exp3,0.794717331,0.343636364,94.9,34,641d971317bdaa15bc0fd1cf,83,First,20,26,M,0.3836458333333333,1920,6,-0.45108096699999994
26,1,B_exp3,0.826227989,0.2,98.47,2,641d971317bdaa15bc0fd1cf,84,First,20,26,M,0.3836458333333333,1920,6,-0.626227989
26,30,D_exp3,0.128359592,0.720681818,69.76,120,641d971317bdaa15bc0fd1cf,85,First,20,26,M,0.3836458333333333,1920,6,0.592322226
26,4,C_exp3,0.302594995,0.253863636,97.45,15,641d971317bdaa15bc0fd1cf,86,First,20,26,M,0.3836458333333333,1920,6,-0.048731358999999974
26,28,B_exp3,0.748378128,0.684772727,73.36,110,641d971317bdaa15bc0fd1cf,87,First,20,26,M,0.3836458333333333,1920,6,-0.063605401
26,34,C_exp3,0.621408712,0.7925,61.29,135,641d971317bdaa15bc0fd1cf,88,First,20,26,M,0.3836458333333333,1920,6,0.17109128799999995
26,43,A_exp3,0.952270621,0.954090909,30.04,169,641d971317bdaa15bc0fd1cf,89,First,20,26,M,0.3836458333333333,1920,6,0.0018202880000000032
26,17,C_exp3,0.579703429,0.487272727,88.33,67,641d971317bdaa15bc0fd1cf,90,First,20,26,M,0.3836458333333333,1920,6,-0.09243070200000003
26,23,D_exp3,0.070898981,0.595,81.13,92,641d971317bdaa15bc0fd1cf,91,First,20,26,M,0.3836458333333333,1920,6,0.524101019
26,39,A_exp3,0.863299351,0.882272727,47.19,153,641d971317bdaa15bc0fd1cf,92,First,20,26,M,0.3836458333333333,1920,6,0.018973376000000042
26,4,D_exp3,0.044949027,0.253863636,97.45,16,641d971317bdaa15bc0fd1cf,93,Second,20,26,M,0.3836458333333333,1920,6,0.208914609
26,32,C_exp3,0.52965709,0.756590909,65.73,127,641d971317bdaa15bc0fd1cf,94,Second,20,26,M,0.3836458333333333,1920,6,0.22693381899999998
26,35,D_exp3,0.128359592,0.810454545,58.87,140,641d971317bdaa15bc0fd1cf,95,Second,20,26,M,0.3836458333333333,1920,6,0.682094953
26,22,C_exp3,0.489805375,0.577045455,82.45,87,641d971317bdaa15bc0fd1cf,96,Second,20,26,M,0.3836458333333333,1920,6,0.08724008000000005
26,13,D_exp3,0.12557924,0.415454545,91.98,52,641d971317bdaa15bc0fd1cf,97,Second,20,26,M,0.3836458333333333,1920,6,0.289875305
