instructions,q1_slider_DC_2.response,consent_loop.thisN,q3_slider_DC.response,expName,warning.started,pre_beliefs.stopped,slider_emotion.response,study_id,key_resp_6.keys,__session,__participant,images_typical,__experimentName,final.started,intro.started,final.stopped,debrief.started,key_resp_6.rt,key_resp_4.rt,trials.thisN,trials.thisTrialN,pre_beliefs.started,practice.started,consent.stopped,trial_w_slider.started,consent.started,key_resp_exp.rt,begin_experiment.stopped,literacy.stopped,literacy.started,q2_slider_DC.response,q4_slider.response,instructions.started,ready_to_go.started,key_resp_exp_post.keys,consent_loop.thisTrialN,consent_item,slide_counter,date,trials.thisRepN,unique_item_no_T,practice_key_resp.rt,slider_emotion.rt,q3_slider.response,slider_belief_post.response,OS,gender_slider.response,plots_with_labels_T,trials.thisIndex,demographics.started,q4_slider_DC.response,q2_slider_DC_2.response,consent_key.keys,key_resp_4.duration,consent_key.rt,DC_page_2.stopped,q1_slider_DC_3.response,DC_page_3.stopped,instructions_loop.thisIndex,instructions_loop.thisRepN,slider.response,consent_key.duration,key_resp_4.keys,debrief.stopped,DC_page_1.stopped,colour,q2_slider.response,consent_loop.thisIndex,post_beliefs.started,practice.stopped,instructions_loop.ran,trials.ran,instructions_loop.thisN,post_beliefs.stopped,q2_slider_DC_3.response,trial_w_slider.stopped,DC_page_3.started,begin_experiment.started,DC_page_2.started,slider_belief.rt,DC_page_1.started,key_resp_exp.keys,q4_slider_DC_2.response,slider_belief.response,warning.stopped,ready_to_go.stopped,instructions.stopped,instructions_loop.thisTrialN,q3_slider_DC_2.response,q1_slider_DC.response,q3_slider_DC_3.response,psychopyVersion,consent_loop.thisRepN,consent_count,q4_slider_DC_3.response,age_textbox.text,instructions_text,q5_slider.response,key_resp_exp_post.rt,__datetime,frameRate,practice_key_resp.keys,practice_slider_2.rt,slider.rt,q1_slider.response,demographics.stopped,practice_slider_2.response,consent_loop.ran,intro.stopped,slider_belief_post.rt,session,total_correct,passed,participant
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,22_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,20.163099999999645,0,0,NA,NA,NA,201.94440000000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,22T,NA,NA,NA,NA,MacIntel,NA,all_plots/22_spice_T_hi.png,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7405946180555556,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,224.64770000000112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,21.28389999999851,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,15_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,36.9535999999996,1,1,NA,NA,NA,224.64810000000148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,15T,NA,NA,NA,NA,MacIntel,NA,all_plots/15_spice_T_hi.png,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03065104166666665,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,264.1638000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,38.369400000000326,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,41_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,36.36349999999999,2,2,NA,NA,NA,264.1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,41T,NA,NA,NA,NA,MacIntel,NA,all_plots/41_spice_T_hi.png,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9211892361111113,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,303.08020000000107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,37.91240000000033,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,10_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,9.674300000000756,3,3,NA,NA,NA,303.0808000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,10T,NA,NA,NA,NA,MacIntel,NA,all_plots/10_spice_T_hi.png,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48388888888888887,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,315.3136000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,10.796400000000348,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,8_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.937900000000354,4,4,NA,NA,NA,315.3143000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,8T,NA,NA,NA,NA,MacIntel,NA,all_plots/8_spice_T_hi.png,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5593706597222222,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,324.7968000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,8.57850000000002,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,31_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.092200000001071,5,5,NA,NA,NA,324.7973000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,31T,NA,NA,NA,NA,MacIntel,NA,all_plots/31_spice_T_hi.png,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7548480902777778,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,333.44690000000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,7.578200000001118,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,12_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.925199999999279,6,6,NA,NA,NA,333.44760000000144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,12T,NA,NA,NA,NA,MacIntel,NA,all_plots/12_spice_T_hi.png,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5244140625,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,340.9302000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,6.479700000001117,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,26_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.33069999999924,7,7,NA,NA,NA,340.9308000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,26T,NA,NA,NA,NA,MacIntel,NA,all_plots/26_spice_T_hi.png,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6469791666666667,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,349.81340000000034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,7.763800000000799,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,18_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.65719999999925,8,8,NA,NA,NA,349.8141000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,18T,NA,NA,NA,NA,MacIntel,NA,all_plots/18_spice_T_hi.png,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6228255208333333,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,357.0295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,6.627899999998533,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,24_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.535000000000025,9,9,NA,NA,NA,357.0301000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,24T,NA,NA,NA,NA,MacIntel,NA,all_plots/24_spice_T_hi.png,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636618923611111,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,362.11310000000145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.253900000000385,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,1_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,7.9599999999999795,10,10,NA,NA,NA,362.11360000000144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,1T,NA,NA,NA,NA,MacIntel,NA,all_plots/1_spice_T_hi.png,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5146788194444445,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,372.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,9.553299999998842,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,9_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.9044000000004075,11,11,NA,NA,NA,372.630700000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,9T,NA,NA,NA,NA,MacIntel,NA,all_plots/9_spice_T_hi.png,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4289409722222222,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,380.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,6.653500000000008,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,32_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.438800000000697,12,12,NA,NA,NA,380.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,32T,NA,NA,NA,NA,MacIntel,NA,all_plots/32_spice_T_hi.png,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7631944444444445,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,386.06310000000144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,5.303799999998887,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,44_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,5.5219000000003575,13,13,NA,NA,NA,386.0636000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,44T,NA,NA,NA,NA,MacIntel,NA,all_plots/44_spice_T_hi.png,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9591883680555556,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,394.1297000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.262400000000355,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,16_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.56140000000039,14,14,NA,NA,NA,394.13930000000073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,16T,NA,NA,NA,NA,MacIntel,NA,all_plots/16_spice_T_hi.png,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6472178819444444,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,400.2463000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,5.403800000000729,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,7_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.610400000000368,15,15,NA,NA,NA,400.2469000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,7T,NA,NA,NA,NA,MacIntel,NA,all_plots/7_spice_T_hi.png,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4357465277777778,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,407.41310000000146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,6.513400000000331,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,30_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.5120000000000005,16,16,NA,NA,NA,407.41360000000145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,30T,NA,NA,NA,NA,MacIntel,NA,all_plots/30_spice_T_hi.png,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5944401041666667,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,413.47970000000106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,5.585800000000745,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,27_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.160199999999236,17,17,NA,NA,NA,413.4802000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,27T,NA,NA,NA,NA,MacIntel,NA,all_plots/27_spice_T_hi.png,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5876475694444444,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,422.1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,8.046599999999614,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,13_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.8105999999996243,18,18,NA,NA,NA,422.19710000000146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,13T,NA,NA,NA,NA,MacIntel,NA,all_plots/13_spice_T_hi.png,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4863758680555555,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,427.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.629099999999596,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,20_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.4995999999996457,19,19,NA,NA,NA,427.5635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,20T,NA,NA,NA,NA,MacIntel,NA,all_plots/20_spice_T_hi.png,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5080295138888888,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,432.6129000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.5213000000007355,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,23_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,6.048300000000779,20,20,NA,NA,NA,432.6135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,23T,NA,NA,NA,NA,MacIntel,NA,all_plots/23_spice_T_hi.png,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5601519097222222,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,441.2128000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,8.163199999999222,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,3_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,4.671900000000335,21,21,NA,NA,NA,441.2133000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,3T,NA,NA,NA,NA,MacIntel,NA,all_plots/3_spice_T_hi.png,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4822265625,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,448.4295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,6.596300000000724,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,25_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.5451999999992267,22,22,NA,NA,NA,448.4299999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,25T,NA,NA,NA,NA,MacIntel,NA,all_plots/25_spice_T_hi.png,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5417708333333333,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,454.5295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,5.3956999999992945,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,28_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.48599999999999,23,23,NA,NA,NA,454.5301000000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,28T,NA,NA,NA,NA,MacIntel,NA,all_plots/28_spice_T_hi.png,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7133116319444445,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,460.5627000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.2695999999996275,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please IGNORE the plot and set the slider to 0.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,1_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,3.428799999998887,24,24,NA,NA,NA,460.5632000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,46T,NA,NA,NA,NA,MacIntel,NA,all_plots/1_spice_T_hi.png,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,space,NA,NA,red,NA,NA,NA,NA,NA,1,NA,NA,NA,466.5462000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.846299999998848,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,37_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.9459000000003357,25,25,NA,NA,NA,466.54670000000107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.10.932,0,37T,NA,NA,NA,NA,MacIntel,NA,all_plots/37_spice_T_hi.png,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8331510416666666,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,472.0293000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_13h35.00.899,59.88023952095548,NA,NA,4.596200000001147,NA,NA,NA,NA,NA,NA,6687e863784dc6a68f566b73,2,TRUE,3
